pocket	qed	sa	logp	lipinski	score	minimize	dock	smiles
0	0.3087	0.53	3.876	4	-0.058	-3.110	-8.155	CC(=O)NC(CF)CC1CNC2C3=CC(N(C)C(C)=O)CC=C3C(CS(O)(O)Nc3ccccc3)C=C12
0	0.3526	0.57	-0.1207	5	-7.542	-6.530	-8.067	N=C(CO)C(O)COC1C=C(CC(N)=O)C(F)=C(C2CCC(=O)O2)C1
0	0.1733	0.54	2.2638	3	47.409	13.197	-8.477	C#COC(CCC(F)(F)F)CC(=O)NC(=O)CCCC(CC(C)CO)NOCC1=CC=CN2C(=O)NCC12
0	0.1569	0.32	-1.451	3	3.015	-0.091	-1.989	CC1C(C2CC(CCNCN)C3OC(O)CC(C(=O)O)C(O)C23)C2(O)CC3(C(O)CC13O)C(C)O2
0	0.1133	0.66	0.2071	4	-7.582	-7.945	-7.368	NNC(=O)Nc1ccc(S(O)(O)O)c(CC(=O)C(NC(O)(O)CF)C(F)F)c1
0	0.252	0.58	1.625	4	-5.191	-6.112	-7.548	O=CN(C(=Cc1ccccc1)CS(O)(O)C(=O)N1CCCCC1=O)C1(O)C=C(O)C(O)C(O)C1
0	0.2515	0.46	-0.7728	4	-4.752	-5.563	-6.485	CC(=N)C1C(=O)C(C)CC1(CO)C1CN(CC2OC(O)C(O)C2O)C2=C1OC(C(O)C(F)F)C2
0	0.2646	0.56	-1.4175	4	-3.942	-5.153	-7.293	NCC(=CN1CCCC1C(=O)O)C(CCC(O)CO)C1=NC(C(=O)O)CN1
0	0.5044	0.68	-0.3197	5	-8.504	-8.733	-8.928	Cc1cc(NC(=O)CO)cc(C2=CC(CN)(C(=O)O)NC=N2)c1
0	0.3682	0.46	-0.4671	4	-4.599	-5.543	-6.249	COc1ccc2c(c1)C1(OC(C)N(O)CC1CC(=O)O)C1N=CC(C)(C(O)C(N)=O)N(O)CN21
0	0.3736	0.70	-0.238	5	-6.329	-6.661	-8.589	N#CNCc1cc(C(=O)O)cc(N2CNC(=N)N2)c1
0	0.1084	0.53	-2.8268	2	-6.088	-7.151	-7.578	N=CN(CN)C1=CCN2C(=N1)NC(CNCO)=C2CC(O)C(O)CCO
0	0.4374	0.49	-0.7858	5	-8.412	-9.029	-9.225	N=CC1C=CN2C(=C1)C(CN1CCCC(O)C1=O)N=C2OC1CC(O)COCC1O
0	0.1159	0.54	-0.2841	5	-2.173	-4.802	-6.008	CC(C(=N)N(C=O)CCC1=C(N2CC(O)(O)C(CO)C2=O)C=CC(=CO)C=C1)N(C)C
0	0.3141	0.60	-0.6777	5	-6.704	-6.996	-7.452	COCCC(OC(OCO)C(=O)O)c1cncc(P(N)(=O)O)c1
0	0.1533	0.51	-3.1104	2	-6.241	-6.955	-6.181	O=C(O)C1C(CO)CCCC1(O)CC1(C(=O)CC(O)CO)CC(O)CC(O)(CO)C(O)C(O)C1
0	0.3964	0.34	1.5673	4	12.975	6.450	-8.545	CC(CC(=O)C(CO)C1COCC1O)C1(F)CC2OC(C)(C)C3C2CCC(C(=O)OC2CNC(=O)C2)C31C
0	0.4126	0.43	3.7562	5	-6.986	-8.196	-7.798	N=C1CCN(C2=C3CC(OCC4CCCCN4)=C(O)CC3C3(CCCC(O)CCCC3O)C2)C=N1
0	0.2012	0.60	-2.5212	2	-8.184	-8.623	-8.868	NC(=O)CCC(O)CC(CCC(N)=O)C(O)C1CCC(O)C(C(N)=O)C1O
0	0.3227	0.53	-1.2866	4	-8.224	-8.934	-10.380	CC1(N)NC(=O)C(c2cc(C3CCNN3)cc(N3CCC3(O)O)c2)CC1O
0	0.313	0.54	-0.0665	5	-5.882	-7.267	-7.812	CCOC(=O)CC1C=C=C2COC(C(=O)O)C(=O)N2CC(OC2CCC(=O)NCCC2=O)C1
0	0.3719	0.58	-1.5537	5	-7.864	-8.180	-8.862	O=C(O)COC(OC1CCC1O)C1CC(O)C(O)CC1O
0	0.2517	0.60	-2.1542	4	-5.683	-5.408	-7.715	COC(=O)C1CC(CCO)OC2C(OC(=O)C(CO)C(=O)O)C(=O)OC12
0	0.3628	0.59	5.8057	4	3.324	1.361	-8.346	C=C(CC(F)F)C(F)C(C)NCc1ccc(CC2CCCCO2)c2c1CC(C(F)F)C2
0	0.7275	0.57	1.1569	5	-6.528	-7.789	-8.361	Cc1cc2c(s1)C1C(=O)C(C(N)CO)CC1=CC2C(=O)O
0	0.3718	0.45	0.8653	4	3.545	0.580	-8.880	CC1=C(O)C(O)C(C(=O)N=CC(CN=c2ccnc(F)s2)C(=O)C2C(C)NC(=O)C(C(F)F)C2O)=CC1
0	0.3088	0.61	1.6338	5	-4.251	-5.675	-8.240	CCNCCOC(=NC(=O)N(CC)c1ccc[nH]c1=O)N1C=NC(=O)C2C=CCC=C21
0	0.3655	0.52	1.2911	5	-8.430	-9.241	-9.255	CC1CCCC(O)C2(C)C(OC(N)F)CC(C3(CO)CCC(O)C(O)C3)C12
0	0.2826	0.54	-1.8099	5	-7.991	-8.467	-8.866	CC(N)CC1C=NC(C2C(=NO)NCCC2NCC(N)=O)=NC1=O
0	0.0901	0.52	-2.6059	1	-5.527	-5.966	-6.355	CC(O)COC(O)(CO)C(COCCCF)OC(=O)C1(O)CCNC(C)(O)C1CO
0	0.3203	0.41	2.5911	5	-0.670	-4.336	-8.177	CC(C(CC1C=CCN=C1)C1CN(C#N)C(C2C=CCC=C2)=N1)N(C)C1CCC(O)C(C)(F)NC1=O
0	0.3069	0.59	-0.3664	4	-8.722	-9.019	-9.048	O=C1NN(O)CC=C1NC(c1ccc(OO)cc1)C1CCC(O)NC1=O
0	0.764	0.75	1.6062	5	-6.011	-6.796	-8.233	NC(=O)CCC=C1C=C(N)C(C(=O)O)=CN1c1ccc(F)cc1
0	0.5088	0.68	1.0414	5	-7.661	-8.198	-8.512	CCCN1CN=C(N(Cl)C(=O)c2cc(F)c(=O)n(O)c2F)C1
0	0.7315	0.54	2.5911	5	-6.305	-6.971	-7.729	CC(=O)OC(C)CCC(C)CCC12CCC(OC1=O)C(O)C2
0	0.17	0.48	-2.2556	2	-3.493	-4.176	-5.717	CCC1(O)OC(O)(C2=C3CC(C(O)(O)CCC(=O)O)CC3C(C3CC(O)CO3)C2=O)C1(O)CO
0	0.1707	0.46	5.6608	2	-1.650	-3.378	-7.205	CN1CCC(=C(O)C(O)CC(F)(CCCC(F)C(F)F)C(=S)C(F)C(F)C(C(F)F)C(F)(F)F)N1C
0	0.5105	0.47	4.7982	5	-0.486	-1.485	-6.251	CC1C(O)CCCCC1CN(CC(C)(C)C)C1CCC2CC3CCC(C)(C3C(=O)O)C2C1O
0	0.6072	0.52	0.5804	5	-7.258	-8.029	-7.448	NC1CC(C2=C(CC3C=COC(=O)CC3O)C=CC(C(=O)O)C=C2)OC1=O
0	0.307	0.51	-0.037	4	-2.368	-4.105	-7.779	N=C(c1ccccc1CO)C(NC1=NC(=O)NC(=O)C1)C1CC(=O)C2C(C(O)F)=CN=CC2CN1
0	0.1464	0.67	-1.755	4	-3.633	-5.872	-7.162	N=C1C(=NO)C(NC(CCCC(=O)O)C(=O)NCCCN)=NC1O
0	0.2839	0.54	2.1746	5	-2.620	-4.727	-7.974	CCCC1(O)C(N=CO)C2CC(CCCCO)=NC(c3ccc(O)ccc3=O)C2N1C
0	0.3615	0.50	0.6854	4	-6.668	-7.277	-8.201	NC(=O)COC(CC1C=CC=C2C=CN=CC21)SCSC(C(=O)O)C(N)O
0	0.3363	0.61	-0.5085	5	-3.786	-4.897	-8.079	CC(CCN(CC(O)C(=O)C1CCNCN1)C1CCC(C(=O)O)C1)C(=O)O
0	0.1537	0.56	-0.7277	3	-4.040	-3.849	-7.401	CCC(O)C(CCNC)NCC(CCCC(O)C=NC(N)=O)C(C)Cc1n[nH]c(=O)[nH]c1=O
0	0.2023	0.51	-1.4737	4	6.110	-0.846	-6.172	CC(=O)C1OC(=O)C(C2NC(=O)C(CO)C(=CC(=O)O)C2=C2CCC(O)C2)CC(O)C(O)C1F
0	0.4099	0.48	2.6419	5	-2.808	-4.652	-8.189	O=C(c1cc[nH]c(=O)n1)C1(O)CC(CC2C=CCC(F)=C2O)NC1CC1C=CCC=C1
0	0.5016	0.55	0.4745	5	-4.670	-6.544	-8.694	O=C1CC(C(C=C2CCC(F)C2)=CC(O)(F)C(=O)O)=NC(C(CO)CO)=N1
0	0.0765	0.44	0.307	1	14.672	3.633	-1.083	CC(C(C)(O)F)C(CCF)(CCCO)C(O)C(F)C(OCCOC=O)C(O)CC1C(O)C(O)CC(O)C(O)C2CCCC21
0	0.1873	0.53	0.9634	5	-3.205	-6.057	-7.712	Cc1ccc(C(=O)N(CO)C2=C(C3NC(=O)NC(OC(=O)C(F)OO)O3)C3OCC(C)C3C2)cc1
0	0.4923	0.63	-0.7635	5	-9.912	-10.420	-10.295	NCC1=CC2C(=O)C(C(CO)C(=O)O)=NN=C2C(NC(=O)C2CCCC2)=N1
0	0.2712	0.47	1.7218	3	-0.927	-1.862	-7.471	CC(N)C(O)CC1C=C(C(C2C=C(NC(=O)O)CC(N)C2)S2(O)Cc3ccccc3N2)ONC1=O
0	0.3264	0.46	-0.6665	5	-8.077	-7.067	-7.073	CCCC(O)C1COC(C2CC(NC(C)=O)C(O)C3=NC(C=N)N=CC32)N1C=O
0	0.6895	0.82	2.7277	5	-2.822	-4.783	-8.419	NC(=O)c1ccc(NC(CCCC(=O)O)c2ccc(F)cc2)nc1
0	0.365	0.66	1.0091	4	-5.304	-6.601	-7.783	CCC(CCC(CCC(=O)O)C(C=O)CC(O)C(=O)O)C(=O)O
0	0.4065	0.44	2.5292	5	-9.260	-9.525	-10.201	CN(C(=O)O)C(=O)C1=CC2C=C(C=N)CC=C2C2(C1)NC1=CCC(F)=C(O)C1C2=O
0	0.3282	0.51	2.2013	5	-7.973	-7.324	-8.170	CC(C(O)CF)C(C)C(C(=O)O)C1=CC(NC2CCNC2=O)C=CC1CC(F)(F)F
0	0.4975	0.68	-0.6924	5	-8.060	-8.060	-8.636	O=C(O)Cc1cc(CO)cc(C2OC(O)CC(O)C2O)c1
0	0.3287	0.48	-1.3437	4	-7.819	-8.598	-8.791	CC(C)CC(O)C(O)C1OC2(CC(CO)C(O)C2O)C2CC(CO)CCN12
0	0.1398	0.47	-2.4733	2	-5.051	-6.543	-7.205	CN(C(=O)O)C(=O)C1CC2=C(C1)C(C1=NCC3C(=O)C(O)C(O)C(O)CN13)NC2C(=N)CC=O
0	0.3562	0.55	0.9217	5	-4.424	-6.556	-7.994	CC(NC(N)=O)C1CC(N(C)C(=NC2C=CC=C(O)C2O)c2ccc(F)cc2)ON1
1	0.8369	0.69	1.6799	5	-5.598	-5.171	-6.514	CC(=O)Cc1ccc(C2C(O)COC2C(C)CCO)cc1
1	0.4782	0.74	4.2359	5	-8.448	-8.640	-8.931	CC(C)C(C)C(O)=C=C(C(=O)NC(=O)C1CCCC1)c1ccccc1
1	0.434	0.60	2.4956	5	-6.061	-5.775	-6.890	O=C1OC(CCC2NC=C(CN(O)O)OC2=O)CC1CCC1CCCCC1
1	0.6405	0.84	1.7658	5	-4.865	-4.935	-5.986	O=C(O)CC=C(O)c1ccccc1O
1	0.8804	0.76	3.3584	5	-7.135	-8.027	-8.548	CC(CO)N1CC2CCCOc3cc(COc4ccccc4)cc(c32)C1=O
1	0.8113	0.72	3.9664	5	-6.236	-7.088	-7.790	COC(=O)c1cc(C)c(O)c(C2=C(O)CC3CCCC3C2)c1
1	0.3388	0.53	-0.8282	5	-8.176	-8.889	-9.513	CN1CC(=O)C(=O)N2C1C(=O)C=CC21CCCC1CCCNC(=O)C1COCC(=O)O1
1	0.1264	0.40	-0.5476	3	-8.841	-9.274	-9.496	NC1C2=CCC(F)=C1OCC1CC(O)C1C(O)C(=O)NC(=S)NC(CC(O)(O)NC(=O)Nc1ccccc1)=NC2
1	0.7567	0.71	3.0742	5	-5.541	-6.581	-7.927	O=C(NC1=CC=CC(c2ccccc2)C1C(O)C(=O)O)Oc1ccccc1
1	0.1885	0.51	-0.3135	4	-6.912	-7.391	-7.700	O=C(OP(=O)(O)O)C1CC(C2C(O)CCC(C(O)C(=O)O)C2(O)CC2C=CCC=C2)CN1
1	0.5479	0.56	0.0198	5	-4.826	-5.309	-6.327	O=C(O)CC1CCC2C=CC(C3NCC(O)C3O)C=C2O1
1	0.4682	0.52	3.0449	5	-4.160	-5.744	-7.476	CC(C(=O)O)N1CC2=C(N=CC(CNC=O)C=C2C2CCCC2C2C=CCC=C2)OC1=O
1	0.8641	0.65	3.5457	5	-6.467	-6.688	-7.087	CCC1Cc2ccc(CCC(=O)O)cc2C(C)C(O)CCC1OC
1	0.6335	0.69	1.9956	5	-5.528	-5.910	-6.400	O=C(O)COC1COC(CS(O)(O)O)(c2ccccc2)C1
1	0.3617	0.38	4.6197	4	-9.239	-9.688	-10.034	CCCOC(=O)C1=NC2OC3C(O)C(O)CC(C)CCOCCCOC4=CC(C=CC4)C3C2OC(C2CCCCC2)=C1
1	0.7226	0.64	1.1243	5	-6.872	-7.425	-6.714	CC(O)C(=O)CCC(=O)C1(c2ccc(F)cc2)C(C)CC(O)C1O
1	0.5295	0.53	3.4449	5	-6.917	-7.675	-7.758	CCCC1C(=S)C2C(C)CC3OC(C(O)CC)C(C(O)C1CCCC(=O)O)C32
1	0.5737	0.36	2.8585	5	-6.219	-7.540	-7.870	CC(C(=O)O)c1cc2cc(c1)N1CC3C(OC31)C1C=C(F)C(O)=CC1OC(=O)O2
1	0.7812	0.71	3.0234	5	-6.217	-6.797	-7.322	CCC1CCCC(C(=O)O)(c2ccc(C(O)C(C)O)cc2)C1
1	0.5259	0.71	2.8597	5	-6.744	-7.047	-7.060	COC1=C(OS(O)(O)O)OOC(c2ccc(C)cc2O)=C1O
1	0.5949	0.67	4.5973	5	-5.905	-6.339	-7.181	CCCC1C=CN(CC)c2cc(S(O)(O)O)ccc2C1CC(=O)O
1	0.6427	0.67	2.1023	5	-8.258	-9.051	-9.256	O=C(O)CCNC(=O)CC1COC2C(C(=O)O)=CC=CC2C1c1ccc(F)cc1
1	0.593	0.53	2.6825	5	-4.842	-5.206	-7.968	CC(O)CCC(=O)C1=C(O)C2CCCC(C)C(C)C(C(O)C1)C2C(=O)O
1	0.687	0.59	1.6531	5	-4.503	-5.335	-6.867	CC(=O)NC(=O)NC=CC(CO)C1C=CCC=C1Cl
1	0.6827	0.59	2.8306	5	-5.277	-6.127	-6.499	CC(O)C(O)C1OCC2CCCC2(C)C1CCC1CCC(C(=O)O)C1
1	0.6696	0.60	4.8716	5	-8.560	-8.766	-9.033	CC(C)C1OC2C=C(OCCc3ccccn3)C=CC2=C(C2=C(O)CC3=C2CCC3)C1O
1	0.6194	0.52	4.9582	5	-8.324	-9.254	-9.493	CCC(O)(O)C1C2=CCC(OCC3=CC=CCC=C3)=CC2=NC(C)(C)C2C=CC=CC12
1	0.4056	0.53	3.4063	5	-9.244	-9.761	-9.890	CCC(=O)C1CC2=C(C=CCC=C2)C2=C(CC(=C(O)C(=O)O)C2)N(C)C(=O)C1C(C)=O
1	0.5513	0.92	1.6305	5	-5.768	-5.965	-6.980	O=C(O)CNC(=O)CCCCC(=O)c1ccccc1
1	0.4111	0.53	-1.4569	5	-3.214	-3.934	-6.254	CCC1N=CC(C(O)C(O)CC(=O)C(O)C(CO)OC)C=N1
1	0.2782	0.66	-0.0193	5	-4.302	-5.076	-6.260	O=C(O)CCONC(=O)C(COC(=O)O)C1CCC(O)C1
1	0.7275	0.63	1.5894	5	-5.259	-5.478	-6.032	CCC1CCC2CC(OC(=O)C(O)CCC(C)=O)CC12O
1	0.4	0.42	5.3915	4	-8.891	-9.907	-9.987	CC1C=CCC2CCCC3CC(CC(C)OS(O)(O)C(C)CC2=C1)C(C(=O)NCC(=O)O)C3
1	0.2772	0.53	1.0906	4	-6.224	-6.356	-5.558	CCC(O)CCC(C)CC1OC(C)C(=O)OC(C(O)C(C)OC(C)C)OC1C(O)O
1	0.5078	0.49	0.7821	5	-4.921	-6.512	-7.090	COC1CCC2(CC1O)C(=O)OC1CCC(C(C)O)C=CC1C2O
1	0.195	0.55	2.3487	4	-7.962	-8.405	-7.910	CC(C)OC1CC(O)=CC2C1C(C(O)([SH]=O)C(O)c1ccccc1)NC(=O)N2C(=O)OC(=O)c1ccccc1
1	0.0622	0.55	-0.0068	3	-5.058	-5.214	-6.251	CC(NOCCC(C)C(=O)O)=C(O)CC(O)C(C(CO)OC(=O)C(F)F)P(O)O
1	0.4182	0.57	-0.3939	5	-4.991	-5.416	-7.101	CC1CC2C(C(=O)O)OC(C)C(O)CC(=O)C2(C(=O)OCC(C)C(=O)O)O1
1	0.6006	0.59	1.8207	5	-7.120	-8.241	-8.424	CC(C)(O)NN1C=C2C(O)CC3CCCC(O)C3N2c2ccc(F)cc21
1	0.2131	0.54	1.5354	4	-7.480	-7.870	-8.145	COC1C=CC=C(O)C1=C(O)C(S)C1C=CCC=C1NC(=O)C(O)CC(=O)O
1	0.3267	0.55	1.6661	5	-8.570	-9.053	-8.992	CC(=O)OC(=O)C1=CC(C)C=CC2C1=NC(O)(O)C1C=C(C)C=CC21
1	0.3037	0.61	2.4069	4	-7.233	-7.377	-7.702	CC(CO)(c1ccccc1O)N1CC(NCCCS(O)(O)O)CC2CCCC(O)C21
1	0.382	0.65	2.7382	4	-3.814	-4.452	-5.795	CCC(O)=C1C=C(S(O)(O)C(=O)NC(CO)CCC(=O)O)C=CC1
1	0.2976	0.59	4.8532	5	-6.977	-7.884	-6.754	CCCCOCCCC(C1C=CCC(O)=C1C)C1CC2c3ccccc3OC2C1(O)O
1	0.7448	0.70	2.8932	5	-5.422	-7.502	-7.847	CC(C)(NC(=O)C1C=CCC(O)=C1)c1cc(F)cc(C(=O)O)c1
1	0.3992	0.60	-0.4135	5	-5.527	-5.765	-6.198	O=C(O)OOC1CC2C(=O)OC(C(=O)O)CC2C1=O
1	0.3123	0.53	-0.3234	5	-7.592	-7.850	-8.556	COC1(C)CC(=O)C(C2=CC(=O)N(CCC(=O)CN)CC2=C=C2C=CC=CC2)C(O)C1(O)O
1	0.5438	0.57	4.1903	5	-6.868	-7.444	-6.970	CCC1CC2C(CCC(C)=O)C(=O)CC(CC(O)C(C)O)C(C=O)(c3ccccc3C)C2C1
1	0.5259	0.57	-0.4805	5	-4.877	-4.877	-7.135	CC(O)C(O)C(=O)C(C1=CCC(C(=O)O)N=C1)C1CCCN1
1	0.3647	0.52	4.6474	4	-5.987	-7.042	-6.818	CCCC(C)C(C)C(CC1c2ccccc2CC1C(C)(F)C(O)CN=C1NC=CCCN1)C(=O)O
1	0.6361	0.74	2.1559	5	-8.408	-8.597	-7.350	O=C(c1ccccc1)C1ON(c2cc(Cl)ccc2O)C1C(=O)NCCC(=O)N1CCC1
1	0.3741	0.62	2.2191	5	-5.582	-7.097	-7.585	CC1CCC(CCOC(=O)CC2C=C(O)C(NC(=O)CC(=O)O)C=C2O)C1
1	0.1366	0.62	1.7548	4	-6.628	-7.248	-7.672	CC(Cc1ccccc1Cl)=C(O)C1=C(O)C(O)(NCCNC(C)(O)O)CC1S
1	0.3346	0.60	4.1125	4	-6.713	-6.787	-8.021	CCC1=CC(CCC2CCCC2C)C(CNC(=O)CC(=O)O)C(O)CC1CCC(C)=O
1	0.3236	0.46	0.9192	5	-7.780	-8.214	-8.175	CCC1OC(=CC(=O)CC(=O)O)C2=C1C(O)C1(CC(C)CC(C(C)O)C1)C(O)C2O
1	0.2157	0.46	1.1194	5	-6.648	-7.441	-7.091	CC(C)NC1(O)C2=CCC=CC2N(C=C2CN(C)N(O)C2)C(=O)OC(=O)CC1(O)C(C)C
1	0.4491	0.53	1.662	5	-7.800	-8.244	-8.249	CC(O)CC(O)CC1OC2CC(C)CCC2C(C2CC(O)C(C)C2C)C1(O)O
1	0.7262	0.60	1.3885	5	-5.220	-6.398	-7.349	CC(O)CCCC1CCC(N)C2OC3CCC(O)C3C(=O)C2C1
1	0.1878	0.45	-0.4105	4	-6.693	-7.530	-7.238	CC1CC(O)(C(=O)O)NC2(CCCC2[SH]=CNC(=O)CP(=O)(O)O)C1
1	0.4521	0.81	3.3972	5	-7.648	-8.103	-9.010	CC(=O)OCCC(=O)Cc1cc(C)ccc1C(=O)c1c(=O)occ2ccccc12
1	0.6455	0.80	1.4946	5	-5.999	-6.621	-6.743	CC1(C)Cc2cc(C(=O)O)ccc2C(O)(O)C1
1	0.637	0.69	1.2915	5	-6.452	-6.736	-6.736	COC(=O)CC(O)c1ccc(C2C(C(=O)O)C(O)CCN2C(C)=O)c(Cl)c1
1	0.3796	0.49	0.6077	5	-7.338	-7.622	-7.901	COC1=C(C(O)C(=O)O)C(C2C(O)=CC(C3NNC(C(C)=O)O3)=CC2OC)=C(Cl)C1
1	0.6978	0.64	1.4363	5	-4.730	-4.793	-5.261	CC1CC(CCCC(=O)CO)C1(Cl)C(=O)O
1	0.5709	0.63	0.8121	5	-4.549	-5.190	-5.526	CN1CCC(=CO)C1OCC1CCC(=O)O1
1	0.4414	0.44	3.3137	5	-6.890	-7.253	-7.706	CC1(O)C(O)=C=CCCC2CCCCCC13CC(CCC(=O)CNCC(=O)O)CC(=O)C23
1	0.3496	0.56	-0.1249	4	-5.160	-6.406	-7.223	N=c1nc(NC=CC(O)C(COC2CCCO2)P(=O)(O)O)cc[nH]1
1	0.0974	0.51	5.7818	2	-4.134	-3.973	-6.320	C=C(OC(C)OC(CCCC)CCC1(O)C(O)CCC1OCCCCCC(O)C(C)=O)C1=CCC=CC1=CCF
1	0.2641	0.64	5.4382	4	-8.766	-9.013	-9.502	CC1C=CC(C(C)(C(=O)NC(=O)CCc2ccccc2)c2ccccc2S)C(S(O)(O)O)=C1
1	0.6304	0.66	3.2035	5	-6.500	-7.554	-7.727	Cc1cc(SC2=C(C(=O)O)OC3OCCC3O2)c(C(=O)CCC(=O)O)cc1Cl
1	0.6585	0.48	2.1108	5	-8.480	-9.404	-9.523	O=C(NC1=CC2C(=CC1)N(C(=O)O)C1CCCCC13CCC23)C1=NCC(CO)=NC1
1	0.5784	0.52	1.258	5	-8.394	-8.787	-8.422	CC(=O)NC(C)(O)N1C2=C(C(C(=O)O)CO2)C2C3CCN3CC(C3C=CC=CCC3)C21
1	0.4999	0.68	2.6014	5	-6.006	-6.630	-6.879	O=C(O)CCC(=O)N(C1C=CNC=C1)C(c1ccccc1)S(O)(O)O
1	0.5064	0.56	1.5326	5	-8.004	-8.522	-9.385	CCOCC1C(C(=O)NCC(C)O)OC2CC3C(O)CCC3C(=C(C)O)CC21
1	0.467	0.55	2.816	5	-6.841	-6.897	-7.753	CC1=CCC(C(N=C2CNC(=O)O2)=NC2C=CCC=C2)C(O)=C1
1	0.4429	0.63	4.4259	5	-6.391	-6.897	-6.904	CC1CC(=O)C(C(=O)C(C)CCC=NCN(C)C)C(CCc2ccccc2)C1
1	0.3761	0.49	3.1336	5	-8.497	-8.880	-9.018	CC(O)C12C(C)C3=CCCCC3(C)C(O)(O)C1OC(=C1COC(CC(=O)O)C1)C1CCCC12
1	0.5242	0.67	1.2829	5	-8.099	-8.695	-8.614	CC(O)CC(=O)NC1C(=O)N(C(O)C(C(=O)O)c2ccccc2)Cc2ccc(F)cc21
1	0.2852	0.64	-1.5314	4	-4.180	-4.197	-4.790	CCCC(C(O)CC(O)CO)C(O)C(CO)CO
1	0.7934	0.59	3.3429	5	-8.737	-9.004	-9.325	CCN1CC2(O)CC(C(=O)NC3=CCC=CC3)CC3Cc4ccccc4C1C32
1	0.3876	0.71	2.7325	5	-4.739	-5.958	-6.882	CC(C)CCCC(O)C(=O)NCCC1=C(C(=N)N)CCC1(C)C
